"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023年2月21日","24,490.0","24,505.0","25,335.0","23,905.0","19.03K","-1.63%"
"2023年2月20日","24,895.0","24,355.0","25,170.0","23,907.5","-","2.26%"
"2023年2月19日","24,345.0","24,705.0","24,750.0","24,275.0","-","-2.11%"
"2023年2月17日","24,870.0","24,080.0","25,095.0","23,430.0","12.41K","0.93%"
"2023年2月16日","24,640.0","24,285.0","25,345.0","24,245.0","16.55K","1.61%"
"2023年2月15日","24,250.0","22,270.0","24,415.0","22,100.0","10.95K","8.57%"
"2023年2月14日","22,335.0","21,700.0","22,375.0","21,575.0","8.59K","2.88%"
"2023年2月13日","21,710.0","21,820.0","21,930.0","21,380.0","7.44K","-0.49%"
"2023年2月12日","21,817.5","21,802.5","21,880.0","21,707.5","-","0.20%"
"2023年2月10日","21,775.0","21,825.0","21,970.0","21,505.0","6.15K","-1.07%"
"2023年2月9日","22,010.0","23,015.0","23,085.0","21,720.0","10.27K","-3.82%"
"2023年2月8日","22,885.0","23,300.0","23,540.0","22,695.0","5.59K","-1.78%"
"2023年2月7日","23,300.0","22,960.0","23,460.0","22,725.0","5.73K","0.82%"
"2023年2月6日","23,110.0","23,100.0","23,275.0","22,755.0","4.86K","0.25%"
"2023年2月5日","23,052.5","23,730.0","23,730.0","23,032.5","-","-1.84%"
"2023年2月3日","23,485.0","23,665.0","23,890.0","23,340.0","6.47K","-2.17%"
"2023年2月2日","24,005.0","23,940.0","24,450.0","23,550.0","7.69K","1.05%"
"2023年2月1日","23,755.0","23,335.0","23,965.0","22,905.0","5.61K","2.17%"
"2023年1月31日","23,250.0","22,870.0","23,410.0","22,850.0","3.49K","1.86%"
"2023年1月30日","22,825.0","23,900.0","24,080.0","22,715.0","5.87K","-4.63%"
"2023年1月29日","23,932.5","23,355.0","24,080.0","23,355.0","-","3.82%"
"2023年1月27日","23,052.7","22,955.0","23,090.0","22,545.0","1.50K","-0.10%"
"2023年1月26日","23,075.0","23,100.0","23,285.0","22,835.0","11.15K","0.59%"
"2023年1月25日","22,940.0","22,770.0","23,770.0","22,345.0","10.97K","-0.54%"
"2023年1月24日","23,065.0","22,990.0","23,210.0","22,775.0","7.98K","-0.11%"
"2023年1月23日","23,090.0","22,605.0","23,240.0","22,585.0","10.73K","1.41%"
"2023年1月22日","22,770.0","22,617.5","22,837.5","22,332.5","-","1.70%"
"2023年1月20日","22,390.0","21,155.0","22,525.0","20,935.0","9.47K","5.61%"
"2023年1月19日","21,200.0","20,905.0","21,275.0","20,730.0","5.32K","1.92%"
"2023年1月18日","20,800.0","21,325.0","21,795.0","20,460.0","13.11K","-3.19%"
"2023年1月17日","21,485.0","20,985.0","21,725.0","20,690.0","12.71K","1.07%"
"2023年1月16日","21,257.5","20,967.5","21,545.0","20,690.0","-","1.36%"
"2023年1月15日","20,972.5","21,017.5","21,022.5","20,920.0","-","7.28%"
"2023年1月13日","19,550.0","18,945.0","19,995.0","18,785.0","7.03K","2.06%"
"2023年1月12日","19,155.0","17,625.0","19,200.0","17,615.0","14.04K","8.74%"
"2023年1月11日","17,615.0","17,490.0","17,635.0","17,330.0","4.67K","0.46%"
"2023年1月10日","17,535.0","17,180.0","17,555.0","17,135.0","5.07K","1.80%"
"2023年1月9日","17,225.0","16,980.0","17,440.0","16,955.0","7.47K","1.56%"
"2023年1月8日","16,960.0","16,990.0","16,990.0","16,947.5","-","0.38%"
"2023年1月6日","16,895.0","16,825.0","17,085.0","16,645.0","6.14K","0.33%"
"2023年1月5日","16,840.0","16,810.0","16,890.0","16,715.0","3.41K","0.36%"
"2023年1月4日","16,780.0","16,625.0","17,015.0","16,610.0","7.39K","0.99%"
"2023年1月3日","16,615.0","16,675.0","16,765.0","16,525.0","4.09K","-0.23%"
"2023年1月2日","16,652.5","16,492.5","16,725.0","16,492.5","-","0.71%"
"2022年12月30日","16,535.0","16,445.0","16,630.0","16,090.0","6.06K","-0.30%"
"2022年12月29日","16,585.0","16,510.0","16,640.0","16,435.0","6.60K","0.09%"
"2022年12月28日","16,570.0","16,640.0","16,760.0","16,420.0","9.93K","-0.15%"
"2022年12月27日","16,595.0","16,825.0","16,950.0","16,515.0","7.69K","-1.92%"
"2022年12月26日","16,920.0","16,697.5","16,922.5","16,697.5","-","0.83%"
"2022年12月23日","16,780.0","16,760.0","16,910.0","16,695.0","5.71K","0.27%"
"2022年12月22日","16,735.0","16,725.0","16,850.0","16,460.0","5.53K","0.00%"
"2022年12月21日","16,735.0","16,870.0","16,885.0","16,670.0","2.30K","-0.62%"
"2022年12月20日","16,840.0","16,325.0","17,095.0","16,275.0","5.60K","2.09%"
"2022年12月19日","16,495.0","16,690.0","16,770.0","16,395.0","4.39K","-1.05%"
"2022年12月18日","16,670.0","16,625.0","16,942.5","16,395.0","-","-0.63%"
"2022年12月16日","16,775.0","17,340.0","17,525.0","16,675.0","7.27K","-3.56%"
"2022年12月15日","17,395.0","17,840.0","17,875.0","17,290.0","5.85K","-2.25%"
"2022年12月14日","17,795.0","17,775.0","18,420.0","17,680.0","7.81K","0.28%"
"2022年12月13日","17,745.0","17,170.0","18,125.0","17,050.0","9.18K","3.68%"
"2022年12月12日","17,115.0","17,080.0","17,220.0","16,820.0","4.19K","0.54%"
"2022年12月11日","17,022.5","17,005.0","17,090.0","16,995.0","-","-0.07%"
"2022年12月9日","17,035.0","17,240.0","17,355.0","17,005.0","4.44K","-0.38%"
"2022年12月8日","17,100.0","16,640.0","17,170.0","16,615.0","0.34K","2.80%"
"2022年12月7日","16,635.0","16,910.0","17,000.0","16,530.0","0.20K","-1.42%"
"2022年12月6日","16,875.0","16,915.0","16,935.0","16,745.0","0.20K","0.60%"
"2022年12月5日","16,775.0","17,010.0","17,375.0","16,720.0","0.26K","-1.67%"
"2022年12月4日","17,060.0","16,960.0","17,150.0","16,960.0","-","0.71%"
"2022年12月2日","16,940.0","16,835.0","17,000.0","16,215.0","0.31K","0.98%"
"2022年12月1日","16,775.0","17,030.0","17,140.0","16,725.0","0.35K","-1.24%"
"2022年11月30日","16,985.0","16,085.0","17,035.0","16,085.0","0.50K","5.07%"
"2022年11月29日","16,165.0","15,840.0","16,285.0","15,820.0","0.26K","1.73%"
"2022年11月28日","15,890.0","16,160.0","16,160.0","15,615.0","0.32K","-2.03%"
"2022年11月25日","16,220.0","16,270.0","16,380.0","16,065.0","0.17K","-0.22%"
"2022年11月23日","16,255.0","15,665.0","16,290.0","15,540.0","7.69K","4.27%"
"2022年11月22日","15,590.0","15,355.0","15,770.0","15,190.0","8.04K","1.46%"
"2022年11月21日","15,365.0","15,985.0","15,985.0","15,035.0","6.70K","-5.50%"
"2022年11月18日","16,260.0","16,415.0","16,645.0","16,130.0","3.14K","-0.18%"
"2022年11月17日","16,290.0","16,205.0","16,400.0","15,915.0","1.85K","1.31%"
"2022年11月16日","16,080.0","16,490.0","16,635.0","15,850.0","0.95K","-2.60%"
"2022年11月15日","16,510.0","15,940.0","16,610.0","15,940.0","1.66K","4.36%"
"2022年11月14日","15,820.0","15,600.0","16,590.0","15,030.0","0.66K","0.16%"
"2022年11月11日","15,795.0","17,365.0","17,365.0","15,610.0","1.30K","-10.69%"
"2022年11月10日","17,685.0","15,300.0","17,850.0","15,180.0","1.93K","13.40%"
"2022年11月9日","15,595.0","18,470.0","18,510.0","14,845.0","2.68K","-13.72%"
"2022年11月8日","18,075.0","20,480.0","20,670.0","16,875.0","3.38K","-13.31%"
"2022年11月7日","20,850.0","21,180.0","21,180.0","20,640.0","0.68K","-0.57%"
"2022年11月6日","20,970.0","21,025.0","21,222.5","20,737.5","-","-0.78%"
"2022年11月4日","21,135.0","20,210.0","21,330.0","20,200.0","0.98K","4.27%"
"2022年11月3日","20,270.0","20,095.0","20,400.0","20,045.0","0.48K","0.07%"
"2022年11月2日","20,255.0","20,470.0","20,840.0","20,000.0","0.66K","-1.03%"
"2022年11月1日","20,465.0","20,490.0","20,665.0","20,335.0","0.23K","0.49%"
"2022年10月31日","20,365.0","20,610.0","20,890.0","20,245.0","0.44K","-1.48%"
"2022年10月30日","20,670.0","20,727.5","20,757.5","20,550.0","-","-0.07%"
"2022年10月28日","20,685.0","20,525.0","20,780.0","20,030.0","0.58K","-0.17%"
"2022年10月27日","20,720.0","20,730.0","20,960.0","20,335.0","8.25K","-0.34%"
"2022年10月26日","20,790.0","20,250.0","21,040.0","20,000.0","7.88K","2.46%"
"2022年10月25日","20,290.0","19,280.0","20,415.0","19,190.0","7.32K","5.08%"
"2022年10月24日","19,310.0","19,485.0","19,605.0","19,110.0","4.74K","-1.43%"
"2022年10月23日","19,590.0","19,025.0","19,697.5","19,025.0","-","2.35%"
"2022年10月21日","19,140.0","18,985.0","19,205.0","18,590.0","1.61K","0.74%"
"2022年10月20日","19,000.0","19,135.0","19,305.0","18,860.0","1.17K","-0.96%"
"2022年10月19日","19,185.0","19,255.0","19,315.0","19,015.0","0.44K","0.10%"
"2022年10月18日","19,165.0","19,595.0","19,665.0","19,045.0","1.03K","-1.62%"
"2022年10月17日","19,480.0","19,170.0","19,635.0","19,095.0","0.54K","1.39%"
"2022年10月16日","19,212.5","19,290.0","19,355.0","19,070.0","-","0.54%"
"2022年10月14日","19,110.0","19,415.0","19,975.0","19,065.0","14.03K","-1.29%"
"2022年10月13日","19,360.0","19,150.0","19,575.0","17,810.0","23.51K","1.39%"
"2022年10月12日","19,095.0","18,935.0","19,145.0","18,900.0","5.18K","1.03%"
"2022年10月11日","18,900.0","19,165.0","19,225.0","18,760.0","9.23K","-1.18%"
"2022年10月10日","19,125.0","19,390.0","19,465.0","19,015.0","7.45K","-1.47%"
"2022年10月7日","19,410.0","19,870.0","20,080.0","19,260.0","11.12K","-3.07%"
"2022年10月6日","20,025.0","20,085.0","20,515.0","19,870.0","9.20K","-0.57%"
"2022年10月5日","20,140.0","20,385.0","20,440.0","19,740.0","9.67K","-0.71%"
"2022年10月4日","20,285.0","19,535.0","20,535.0","19,515.0","11.73K","3.89%"
"2022年10月3日","19,525.0","19,190.0","19,690.0","18,785.0","12.20K","-0.88%"
"2022年9月30日","19,698.6","19,510.0","19,725.0","19,185.0","0.42K","1.51%"
"2022年9月29日","19,405.0","19,630.0","19,700.0","18,820.0","10.69K","-0.82%"
"2022年9月28日","19,565.0","18,975.0","19,685.0","18,440.0","14.51K","2.73%"
"2022年9月27日","19,045.0","19,060.0","20,400.0","18,775.0","18.57K","-0.70%"
"2022年9月26日","19,180.0","18,700.0","19,300.0","18,545.0","11.53K","2.29%"
"2022年9月25日","18,750.0","18,655.0","18,860.0","18,545.0","-","0.03%"
"2022年9月23日","18,745.0","19,200.0","19,495.0","18,455.0","9.16K","-2.85%"
"2022年9月22日","19,295.0","18,510.0","19,475.0","18,085.0","9.04K","1.66%"
"2022年9月21日","18,980.0","18,880.0","19,885.0","18,670.0","15.36K","0.16%"
"2022年9月20日","18,950.0","19,525.0","19,640.0","18,690.0","8.87K","-2.72%"
"2022年9月19日","19,480.0","19,490.0","19,620.0","18,195.0","12.24K","0.67%"
"2022年9月18日","19,350.0","19,750.0","19,900.0","19,280.0","-","-1.15%"
"2022年9月16日","19,575.0","19,750.0","19,865.0","19,275.0","6.56K","-0.79%"
"2022年9月15日","19,730.0","20,130.0","20,345.0","19,450.0","7.04K","-0.98%"
"2022年9月14日","19,925.0","20,110.0","20,500.0","19,585.0","7.63K","-1.56%"
"2022年9月13日","20,240.0","22,390.0","22,875.0","20,050.0","15.36K","-9.86%"
"2022年9月12日","22,455.0","21,500.0","22,530.0","21,500.0","8.76K","2.60%"
"2022年9月11日","21,885.0","21,107.5","21,887.5","21,107.5","-","2.53%"
"2022年9月9日","21,345.0","19,010.0","21,485.0","19,010.0","16.20K","10.90%"
"2022年9月8日","19,247.5","19,210.0","19,385.0","18,905.0","-","1.70%"
"2022年9月7日","18,925.0","18,780.0","19,365.0","18,360.0","6.75K","1.56%"
"2022年9月6日","18,635.0","19,745.0","20,080.0","18,480.0","15.29K","-5.20%"
"2022年9月5日","19,657.5","19,862.5","19,935.0","19,490.0","-","-1.09%"
"2022年9月4日","19,875.0","20,122.5","20,122.5","19,580.0","-","0.51%"
"2022年9月2日","19,775.0","19,975.0","20,390.0","19,555.0","9.77K","0.41%"
"2022年9月1日","19,695.0","20,130.0","20,145.0","19,310.0","7.10K","-1.84%"
"2022年8月31日","20,065.0","19,745.0","20,400.0","19,585.0","7.26K","1.49%"
"2022年8月30日","19,770.0","19,985.0","20,630.0","19,345.0","7.23K","-0.98%"
"2022年8月29日","19,965.0","19,890.0","20,315.0","19,345.0","7.99K","3.05%"
"2022年8月28日","19,375.0","21,080.0","21,080.0","19,345.0","-","-9.54%"
"2022年8月26日","21,417.9","21,425.0","21,865.0","21,035.0","0.91K","-0.68%"
"2022年8月25日","21,565.0","21,610.0","21,810.0","21,290.0","7.81K","-0.67%"
"2022年8月24日","21,710.0","21,480.0","21,900.0","21,125.0","9.89K","1.02%"
"2022年8月23日","21,490.0","21,055.0","21,660.0","20,790.0","8.57K","2.50%"
"2022年8月22日","20,965.0","21,420.0","21,595.0","20,805.0","7.31K","-2.17%"
"2022年8月21日","21,430.0","21,477.5","21,585.0","21,200.0","-","0.94%"
"2022年8月19日","21,230.0","23,330.0","23,370.0","21,035.0","11.30K","-9.02%"
"2022年8月18日","23,335.0","23,260.0","23,590.0","23,210.0","3.98K","0.45%"
"2022年8月17日","23,230.0","23,960.0","24,465.0","23,145.0","8.57K","-2.99%"
"2022年8月16日","23,945.0","24,060.0","24,265.0","23,640.0","5.10K","-0.23%"
"2022年8月15日","24,000.0","24,360.0","25,270.0","23,890.0","7.44K","-1.30%"
"2022年8月14日","24,315.0","24,390.0","24,412.5","24,232.5","-","0.31%"
"2022年8月12日","24,240.0","24,225.0","24,315.0","23,600.0","4.94K","-0.02%"
"2022年8月11日","24,245.0","24,000.0","24,980.0","23,840.0","9.24K","2.49%"
"2022年8月10日","23,655.0","23,200.0","24,240.0","22,630.0","9.53K","2.58%"
"2022年8月9日","23,060.0","23,880.0","23,965.0","22,850.0","8.22K","-3.86%"
"2022年8月8日","23,985.0","23,310.0","24,355.0","23,085.0","7.58K","3.39%"
"2022年8月7日","23,197.5","23,322.5","23,350.0","23,085.0","-","1.03%"
"2022年8月5日","22,960.0","22,505.0","23,555.0","22,475.0","8.82K","2.25%"
"2022年8月4日","22,455.0","23,370.0","23,370.0","22,405.0","7.91K","-4.61%"
"2022年8月3日","23,540.0","23,175.0","23,705.0","22,730.0","6.02K","2.35%"
"2022年8月2日","23,000.0","23,050.0","23,510.0","22,685.0","5.49K","-0.13%"
"2022年8月1日","23,030.0","23,655.0","23,685.0","22,895.0","5.78K","-1.60%"
"2022年7月31日","23,405.0","23,922.5","24,065.0","23,315.0","-","-2.81%"
"2022年7月29日","24,082.4","23,950.0","24,490.0","23,460.0","0.69K","1.17%"
"2022年7月28日","23,805.0","22,785.0","24,230.0","22,620.0","11.80K","4.50%"
"2022年7月27日","22,780.0","21,015.0","23,120.0","21,000.0","13.02K","8.92%"
"2022年7月26日","20,915.0","22,045.0","22,045.0","20,715.0","11.71K","-4.43%"
"2022年7月25日","21,885.0","22,830.0","23,035.0","21,580.0","10.40K","-3.14%"
"2022年7月24日","22,595.0","22,790.0","23,035.0","22,535.0","-","-0.09%"
"2022年7月22日","22,615.0","23,210.0","23,800.0","22,540.0","6.64K","-2.65%"
"2022年7月21日","23,230.0","23,595.0","23,685.0","22,365.0","7.35K","-1.96%"
"2022年7月20日","23,695.0","23,650.0","24,300.0","22,930.0","10.14K","1.00%"
"2022年7月19日","23,460.0","21,660.0","23,725.0","21,575.0","11.77K","8.51%"
"2022年7月18日","21,620.0","21,080.0","22,785.0","20,750.0","10.03K","4.14%"
"2022年7月17日","20,760.0","21,067.5","21,072.5","20,745.0","-","-2.03%"
"2022年7月15日","21,190.0","20,440.0","21,215.0","20,360.0","6.27K","2.74%"
"2022年7月14日","20,625.0","19,890.0","20,885.0","19,585.0","10.78K","5.15%"
"2022年7月13日","19,615.0","19,290.0","20,090.0","18,830.0","12.02K","1.55%"
"2022年7月12日","19,315.0","20,190.0","20,190.0","19,215.0","7.72K","-5.57%"
"2022年7月11日","20,455.0","21,045.0","21,045.0","20,215.0","7.66K","-1.82%"
"2022年7月10日","20,835.0","20,760.0","20,837.5","20,635.0","-","-4.27%"
"2022年7月8日","21,765.0","21,670.0","22,550.0","21,160.0","-","-0.41%"
"2022年7月7日","21,855.0","20,360.0","21,890.0","20,245.0","8.76K","7.79%"
"2022年7月6日","20,275.0","20,310.0","20,450.0","19,730.0","5.81K","-0.56%"
"2022年7月5日","20,390.0","19,270.0","20,740.0","18,985.0","15.04K","0.97%"
"2022年7月4日","20,195.0","19,245.0","20,312.5","18,985.0","-","4.94%"
"2022年7月3日","19,245.0","19,995.0","19,995.0","19,152.5","-","-0.36%"
"2022年7月1日","19,315.0","18,700.0","20,790.0","18,630.0","10.65K","2.96%"
"2022年6月30日","18,760.0","20,240.0","20,295.0","18,525.0","10.28K","-7.06%"
"2022年6月29日","20,185.0","20,290.0","20,405.0","19,775.0","6.70K","0.05%"
"2022年6月28日","20,175.0","20,765.0","21,195.0","20,125.0","5.87K","-4.87%"
"2022年6月27日","21,206.9","21,030.0","21,522.5","20,437.5","-","0.84%"
"2022年6月26日","21,030.0","21,300.0","21,367.5","20,915.0","-","-0.83%"
"2022年6月24日","21,206.9","20,740.0","21,535.0","20,740.0","1.45K","1.47%"
"2022年6月23日","20,900.0","19,945.0","21,090.0","19,875.0","10.08K","3.95%"
"2022年6月22日","20,105.0","20,920.0","20,920.0","19,760.0","13.38K","-3.62%"
"2022年6月21日","20,860.0","20,390.0","21,715.0","19,600.0","18.03K","2.72%"
"2022年6月20日","20,307.5","20,560.0","21,015.0","19,592.5","-","-1.23%"
"2022年6月19日","20,560.0","20,600.0","20,722.5","20,387.5","-","0.44%"
"2022年6月17日","20,470.0","20,645.0","21,315.0","20,145.0","8.72K","-1.54%"
"2022年6月16日","20,790.0","22,165.0","22,945.0","20,435.0","9.77K","-3.86%"
"2022年6月15日","21,625.0","21,460.0","22,385.0","20,025.0","19.87K","-2.26%"
"2022年6月14日","22,125.0","23,010.0","23,290.0","20,775.0","16.48K","-4.26%"
"2022年6月13日","23,110.0","27,355.0","27,365.0","22,490.0","18.65K","-12.80%"
"2022年6月12日","26,502.5","27,235.0","27,367.5","26,487.5","-","-8.36%"
"2022年6月10日","28,920.0","30,085.0","31,025.0","28,740.0","8.03K","-3.42%"
"2022年6月9日","29,945.0","30,320.0","30,665.0","29,880.0","4.17K","-0.45%"
"2022年6月8日","30,080.0","31,460.0","31,580.0","29,775.0","7.94K","-3.11%"
"2022年6月7日","31,045.0","31,500.0","31,575.0","29,130.0","11.27K","-1.41%"
"2022年6月6日","31,490.0","29,900.0","31,805.0","29,820.0","9.29K","5.46%"
"2022年6月5日","29,860.0","30,002.5","30,030.0","29,820.0","-","1.10%"
"2022年6月3日","29,535.0","30,355.0","30,725.0","29,165.0","6.34K","-2.49%"
"2022年6月2日","30,290.0","29,535.0","30,435.0","29,480.0","6.67K","0.85%"
"2022年6月1日","30,035.0","31,700.0","32,020.0","29,265.0","7.63K","-5.61%"
"2022年5月31日","31,820.0","31,767.5","32,455.0","31,225.0","-","0.18%"
"2022年5月30日","31,762.5","29,465.0","31,887.5","29,295.0","-","9.37%"
"2022年5月27日","29,042.2","29,550.0","29,605.0","28,630.0","0.69K","-0.93%"
"2022年5月26日","29,315.0","29,750.0","29,895.0","27,995.0","12.17K","-0.74%"
"2022年5月25日","29,535.0","29,585.0","30,225.0","29,300.0","9.66K","0.78%"
"2022年5月24日","29,305.0","29,235.0","29,580.0","28,570.0","11.24K","1.00%"
"2022年5月23日","29,015.0","30,010.0","30,680.0","28,960.0","11.29K","-4.21%"
"2022年5月22日","30,290.0","30,325.0","30,497.5","30,277.5","-","3.52%"
"2022年5月20日","29,260.0","30,235.0","30,715.0","28,635.0","9.10K","-2.29%"
"2022年5月19日","29,945.0","29,025.0","30,510.0","28,555.0","8.81K","2.60%"
"2022年5月18日","29,185.0","30,560.0","30,650.0","28,650.0","7.23K","-2.72%"
"2022年5月17日","30,000.0","30,130.0","30,745.0","29,420.0","7.46K","1.68%"
"2022年5月16日","29,505.0","31,000.0","31,400.0","29,020.0","6.18K","-5.64%"
"2022年5月15日","31,270.0","31,385.0","31,385.0","30,980.0","-","4.11%"
"2022年5月13日","30,035.0","28,255.0","31,000.0","28,230.0","6.90K","5.07%"
"2022年5月12日","28,585.0","28,860.0","30,100.0","25,350.0","15.14K","-2.09%"
"2022年5月11日","29,195.0","30,195.0","32,140.0","28,105.0","19.28K","-6.67%"
"2022年5月10日","31,280.0","30,960.0","32,615.0","29,700.0","7.24K","1.13%"
"2022年5月9日","30,930.0","34,455.0","34,455.0","30,300.0","12.90K","-9.18%"
"2022年5月8日","34,055.0","34,172.5","34,195.0","33,882.5","-","-5.21%"
"2022年5月6日","35,925.0","36,405.0","36,595.0","35,180.0","5.71K","-0.95%"
"2022年5月5日","36,270.0","39,795.0","39,860.0","35,520.0","10.00K","-9.10%"
"2022年5月4日","39,900.0","37,725.0","40,100.0","37,535.0","8.01K","6.02%"
"2022年5月3日","37,635.0","38,685.0","38,810.0","37,420.0","4.86K","-3.49%"
"2022年5月2日","38,997.3","38,670.0","39,155.0","38,025.0","-","1.84%"
"2022年5月1日","38,292.5","38,927.5","38,932.5","38,182.5","-","-1.81%"
"2022年4月29日","38,997.3","39,785.0","39,840.0","38,595.0","0.86K","-2.31%"
"2022年4月28日","39,920.0","39,220.0","40,440.0","38,900.0","8.55K","2.62%"
"2022年4月27日","38,900.0","38,210.0","39,475.0","37,665.0","6.78K","1.78%"
"2022年4月26日","38,220.0","40,210.0","40,765.0","37,665.0","10.11K","-4.95%"
"2022年4月25日","40,210.0","39,595.0","40,400.0","38,190.0","7.33K","1.94%"
"2022年4月24日","39,445.0","39,562.5","39,775.0","39,437.5","-","-0.03%"
"2022年4月22日","39,455.0","40,650.0","40,815.0","39,165.0","4.53K","-4.34%"
"2022年4月21日","41,245.0","41,550.0","43,010.0","40,610.0","5.77K","0.02%"
"2022年4月20日","41,235.0","41,335.0","42,295.0","40,895.0","3.73K","-0.69%"
"2022年4月19日","41,520.0","40,825.0","41,820.0","40,585.0","3.70K","2.01%"
"2022年4月18日","40,700.0","40,150.0","41,125.0","38,535.0","5.80K","2.60%"
"2022年4月17日","39,670.0","39,912.5","40,325.0","39,515.0","-","-0.54%"
"2022年4月15日","39,885.0","39,885.0","39,885.0","39,885.0","-","0.15%"
"2022年4月14日","39,825.0","41,240.0","41,540.0","39,565.0","3.01K","-3.15%"
"2022年4月13日","41,120.0","39,650.0","41,590.0","39,560.0","5.02K","4.66%"
"2022年4月12日","39,290.0","39,410.0","40,805.0","39,190.0","5.56K","-1.66%"
"2022年4月11日","39,955.0","42,710.0","42,805.0","39,460.0","5.95K","-5.14%"
"2022年4月10日","42,120.0","43,180.0","43,535.0","41,912.5","-","-1.39%"
"2022年4月8日","42,715.0","43,565.0","44,090.0","42,445.0","5.08K","-1.53%"
"2022年4月7日","43,380.0","43,880.0","43,885.0","42,720.0","4.61K","-0.90%"
"2022年4月6日","43,775.0","45,995.0","46,060.0","43,130.0","7.11K","-5.13%"
"2022年4月5日","46,140.0","46,600.0","47,445.0","45,550.0","7.49K","0.12%"
"2022年4月4日","46,085.0","47,225.0","47,610.0","45,205.0","5.29K","-1.05%"
"2022年4月3日","46,572.5","46,622.5","47,617.5","46,410.0","-","0.05%"
"2022年4月1日","46,550.0","45,865.0","46,910.0","44,345.0","5.69K","1.78%"
"2022年3月31日","45,735.0","47,220.0","47,875.0","45,620.0","5.48K","-3.19%"
"2022年3月30日","47,240.0","47,430.0","48,000.0","46,715.0","4.07K","-1.44%"
"2022年3月29日","47,930.0","47,970.0","48,390.0","47,235.0","4.68K","7.70%"
"2022年3月28日","44,504.0","47,045.0","48,465.0","46,867.5","-","-5.43%"
"2022年3月27日","47,060.0","44,782.5","47,130.0","44,782.5","-","5.74%"
"2022年3月25日","44,504.0","43,975.0","45,170.0","43,625.0","0.69K","1.23%"
"2022年3月24日","43,965.0","42,430.0","44,340.0","42,345.0","11.12K","4.06%"
"2022年3月23日","42,250.0","42,880.0","42,985.0","41,815.0","8.00K","-0.33%"
"2022年3月22日","42,390.0","41,335.0","43,490.0","40,885.0","10.06K","2.84%"
"2022年3月21日","41,220.0","41,445.0","41,595.0","40,555.0","5.71K","-0.16%"
"2022年3月20日","41,285.0","41,872.5","41,872.5","41,227.5","-","-1.92%"
"2022年3月18日","42,095.0","41,050.0","42,360.0","40,180.0","5.11K","2.96%"
"2022年3月17日","40,885.0","41,200.0","41,520.0","40,570.0","2.55K","-0.09%"
"2022年3月16日","40,920.0","39,725.0","41,765.0","38,810.0","8.47K","2.92%"
"2022年3月15日","39,760.0","38,725.0","39,935.0","38,085.0","4.60K","2.40%"
"2022年3月14日","38,830.0","38,725.0","39,340.0","37,495.0","4.21K","2.81%"
"2022年3月13日","37,770.0","38,880.0","38,880.0","37,505.0","-","-1.45%"
"2022年3月11日","38,325.0","39,530.0","40,260.0","38,240.0","5.47K","-3.29%"
"2022年3月10日","39,630.0","42,055.0","42,245.0","38,555.0","5.92K","-5.46%"
"2022年3月9日","41,920.0","38,540.0","42,715.0","38,540.0","7.47K","8.87%"
"2022年3月8日","38,505.0","38,110.0","39,410.0","37,895.0","5.23K","2.57%"
"2022年3月7日","37,540.0","39,060.0","39,540.0","37,180.0","5.83K","-2.07%"
"2022年3月6日","38,335.0","39,377.5","39,377.5","38,135.0","-","-3.06%"
"2022年3月4日","39,545.0","42,495.0","42,640.0","39,090.0","5.66K","-6.02%"
"2022年3月3日","42,080.0","44,205.0","44,325.0","41,870.0","6.11K","-4.20%"
"2022年3月2日","43,925.0","44,205.0","45,455.0","43,420.0","6.40K","-0.71%"
"2022年3月1日","44,240.0","43,100.0","45,110.0","42,930.0","8.75K","12.85%"
"2022年2月28日","39,202.1","37,630.0","43,420.0","37,405.0","-","4.17%"
"2022年2月27日","37,632.5","38,950.0","38,982.5","37,210.0","-","-4.00%"
"2022年2月25日","39,202.1","38,110.0","39,645.0","37,900.0","0.54K","2.20%"
"2022年2月24日","38,360.0","37,670.0","39,740.0","34,295.0","14.20K","1.86%"
"2022年2月23日","37,660.0","37,890.0","39,235.0","37,365.0","9.50K","-0.67%"
"2022年2月22日","37,915.0","38,860.0","39,460.0","36,340.0","12.99K","2.45%"
"2022年2月21日","37,010.0","38,332.5","39,450.0","36,870.0","-","-3.44%"
"2022年2月20日","38,327.5","40,010.0","40,010.0","38,295.0","-","-4.05%"
"2022年2月18日","39,945.0","40,675.0","41,000.0","39,485.0","7.27K","-2.33%"
"2022年2月17日","40,900.0","44,075.0","44,275.0","40,090.0","6.68K","-7.41%"
"2022年2月16日","44,175.0","44,210.0","44,860.0","43,350.0","3.89K","-0.09%"
"2022年2月15日","44,215.0","42,665.0","44,620.0","42,495.0","4.09K","4.76%"
"2022年2月14日","42,205.0","42,470.0","42,930.0","41,560.0","5.40K","0.29%"
"2022年2月13日","42,082.5","42,617.5","42,617.5","42,040.0","-","-0.73%"
"2022年2月11日","42,390.0","43,950.0","44,145.0","42,075.0","6.22K","-4.05%"
"2022年2月10日","44,180.0","44,640.0","45,905.0","43,270.0","8.45K","-1.50%"
"2022年2月9日","44,855.0","44,235.0","44,900.0","43,210.0","4.10K","1.16%"
"2022年2月8日","44,340.0","44,110.0","45,605.0","42,780.0","5.87K","0.24%"
"2022年2月7日","44,235.0","41,420.0","44,615.0","41,420.0","7.46K","4.20%"
"2022年2月6日","42,450.0","41,635.0","42,730.0","41,535.0","-","4.45%"
